nodeid,networkcanvasegouuid,networkcanvasuuid,activities_with,alter_health,closeness,live_close,freq,count_on_1,count_on_2,count_on_3,knows_x,knows_y,ease_with_1,ease_with_2,ease_with_3,relat_1,relat_2,relat_3,relat_4,relat_5,relat_6,relat_7,relat_8,alter_gender_1,alter_gender_2,alter_gender_3,alter_age_1,alter_age_2,alter_age_3,alter_age_4,alter_age_5,alter_age_6,alter_age_7,alter_age_8,rel_length,null,relationship,count_on,ease_with,alter_age,alter_gender,PA_with,close,rel_length_text,alter_health_text,live_close_text,freq_text
20,4d55427f-5e05-40e2-a900-7921616066f8,2ffd0e3b-620e-42d8-8efe-910140ab8bff,TRUE,5,3,3,1,TRUE,FALSE,FALSE,0.431349566,0.313949699,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,41 to 50,female,yes,3,more than 10 years,very good,in same city or town,less than monthly
21,4d55427f-5e05-40e2-a900-7921616066f8,a6ee63c3-59d9-496e-944b-85f6675fd8b3,,5,NA,8,2,FALSE,TRUE,FALSE,0.779795564,0.571808901,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,other,no,no,31 to 40,male,no,0,3-5 years,very good,NA,few times a month
1,772051b7-4423-4b5d-aef3-dcc049df09e8,f17a1851-9d80-4c53-85ce-47a1e633cf51,,5,5,4,6,TRUE,FALSE,FALSE,0.499345875,0.475209173,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,female,no,5,more than 10 years,very good,less than hour away,daily
2,772051b7-4423-4b5d-aef3-dcc049df09e8,3744f990-73b7-4925-b1e9-998c71784835,,4,4,4,6,TRUE,FALSE,FALSE,0.612288036,0.582636091,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,female,no,4,more than 10 years,good,less than hour away,daily
3,772051b7-4423-4b5d-aef3-dcc049df09e8,f93cf234-8a86-4523-af6b-862d9c8dd6bf,TRUE,4,4,4,4,TRUE,FALSE,FALSE,0.511145803,0.723117447,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,female,yes,4,more than 10 years,good,less than hour away,least once a week
4,772051b7-4423-4b5d-aef3-dcc049df09e8,ca57c3fe-5040-41ef-af25-097042f0754d,TRUE,4,3,6,2,FALSE,FALSE,TRUE,0.407475014,0.633870468,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,don't know,yes,51 to 60,female,yes,3,more than 10 years,good,outwith scotland,few times a month
5,772051b7-4423-4b5d-aef3-dcc049df09e8,a1c63261-06e8-4a4e-8c90-e5e5fed04b51,TRUE,4,3,6,2,FALSE,FALSE,TRUE,0.392303679,0.415711187,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,don't know,yes,31 to 40,female,yes,3,more than 10 years,good,outwith scotland,few times a month
6,772051b7-4423-4b5d-aef3-dcc049df09e8,b3def863-3678-4878-81bf-f28f1c918642,TRUE,3,3,5,2,FALSE,TRUE,FALSE,0.455517574,0.190941018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,female,yes,3,more than 10 years,neither good nor poor,> hour but in scotland,few times a month
7,772051b7-4423-4b5d-aef3-dcc049df09e8,0ed8c04d-a0b2-4b16-b2b0-eb9a3b75a624,TRUE,3,2,6,1,FALSE,TRUE,FALSE,0.602173812,0.151275695,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,male,yes,2,more than 10 years,neither good nor poor,outwith scotland,less than monthly
8,772051b7-4423-4b5d-aef3-dcc049df09e8,f637f06a-aa86-48c8-82e1-edb9e67f175f,,6,1,8,2,FALSE,TRUE,FALSE,0.716801677,0.271924388,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,no,no,61 to 70,male,no,1,6-10 years,don't know,NA,few times a month
9,772051b7-4423-4b5d-aef3-dcc049df09e8,84e245e8-54b7-4d0d-8b66-ebf56600a376,,4,2,4,2,FALSE,TRUE,FALSE,0.691516118,0.440502014,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,NA,friend,no,no,51 to 60,female,no,2,6-10 years,good,less than hour away,few times a month
10,772051b7-4423-4b5d-aef3-dcc049df09e8,59a4f1ae-542b-497b-894b-3c16e573aecd,,4,1,4,1,FALSE,TRUE,FALSE,0.738715827,0.633870468,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,NA,friend,no,no,51 to 60,male,no,1,6-10 years,good,less than hour away,less than monthly
11,772051b7-4423-4b5d-aef3-dcc049df09e8,64c0b30a-47f5-4a5f-b8df-1eb91a95ef7f,,4,4,4,4,FALSE,TRUE,FALSE,0.608916628,0.404142134,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,male,no,4,more than 10 years,good,less than hour away,least once a week
12,772051b7-4423-4b5d-aef3-dcc049df09e8,b8ebc0f3-c973-44a6-bdf2-8c1151ef4475,,6,1,4,1,FALSE,TRUE,FALSE,0.68814471,0.823933478,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,NA,friend,no,no,61 to 70,male,no,1,6-10 years,don't know,less than hour away,less than monthly
13,772051b7-4423-4b5d-aef3-dcc049df09e8,80c9b291-57da-4e3d-98bc-15efaeb90a74,,4,1,4,6,FALSE,TRUE,FALSE,0.333304043,0.842113418,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,NA,colleague,no,no,61 to 70,male,no,1,3-5 years,good,less than hour away,daily
14,772051b7-4423-4b5d-aef3-dcc049df09e8,471e0991-bbfc-4a9a-a79c-b022decbc972,,4,1,6,1,FALSE,TRUE,FALSE,0.286104334,0.698326619,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,NA,colleague,no,no,61 to 70,male,no,1,3-5 years,good,outwith scotland,less than monthly
15,772051b7-4423-4b5d-aef3-dcc049df09e8,ce8539bc-8a01-4821-827c-71b86d40e64b,,2,5,6,6,TRUE,FALSE,FALSE,0.502717283,0.577677926,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,5,more than 10 years,poor,outwith scotland,daily
16,772051b7-4423-4b5d-aef3-dcc049df09e8,a937976e-73e3-4ef0-881a-9a9f24f8e664,,5,3,2,2,FALSE,TRUE,FALSE,0.338361154,0.509916331,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,friend,no,no,41 to 50,female,no,3,6-10 years,very good,within walking distance,few times a month
1,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,58ff5ff0-9901-457a-95c3-dc4380d3ecaf,TRUE,3,4,2,6,TRUE,FALSE,FALSE,0.470159532,0.44614334,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,female,yes,4,more than 10 years,neither good nor poor,within walking distance,daily
2,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,238a4322-deb2-4f3f-aff2-ee233016d27a,,3,4,2,6,TRUE,FALSE,FALSE,0.556216413,0.420031016,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,male,no,4,more than 10 years,neither good nor poor,within walking distance,daily
3,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,483fbfa0-286d-4154-9849-d9fb96b82087,,4,5,7,6,TRUE,FALSE,FALSE,0.502219939,0.493471928,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,partner,yes,yes,41 to 50,female,no,5,6-10 years,good,not in uk,daily
4,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,3d2bec94-dd19-4fa3-b482-2608ec03f28a,,4,3,7,4,TRUE,FALSE,FALSE,0.489564515,0.273149192,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,colleague,yes,no,41 to 50,male,no,3,6-10 years,good,not in uk,least once a week
5,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,632ac0c6-0fc4-4e1c-b766-dd705773a2c5,,4,3,7,2,TRUE,FALSE,FALSE,0.44400499,0.291101415,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,NA,friend,yes,yes,41 to 50,female,no,3,3-5 years,good,not in uk,few times a month
6,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,3c18cd6e-828e-4560-8b27-1e230043d90a,,4,3,7,1,TRUE,FALSE,FALSE,0.537655125,0.279677273,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,NA,friend,yes,yes,51 to 60,male,no,3,6-10 years,good,not in uk,less than monthly
7,b0f8e21a-45e2-4cb5-9ba5-de3d93ac0727,6558b7e1-8eb3-415d-ad5a-9e4a8d3e6cbf,,3,2,3,2,FALSE,TRUE,FALSE,0.498845159,0.163803834,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,friend,no,no,51 to 60,male,no,2,2-3 years,neither good nor poor,in same city or town,few times a month
1,6fa3814c-e1f3-4fac-be57-11638e45cdbb,55f884d6-5ba7-42c8-8afd-16977f5b7f05,,4,5,2,4,TRUE,FALSE,FALSE,0.495974468,0.412405743,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,male,no,5,more than 10 years,good,within walking distance,least once a week
2,6fa3814c-e1f3-4fac-be57-11638e45cdbb,9671f672-1fc8-4527-9b9e-cc197606ab7a,,4,4,2,4,TRUE,FALSE,FALSE,0.447931907,0.457029233,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,4,more than 10 years,good,within walking distance,least once a week
3,6fa3814c-e1f3-4fac-be57-11638e45cdbb,882dee5d-db87-4c59-b97e-13bcac1f8fee,,1,3,3,1,FALSE,FALSE,TRUE,0.380503751,0.504958165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,don't know,yes,41 to 50,female,no,3,more than 10 years,very poor,in same city or town,less than monthly
4,6fa3814c-e1f3-4fac-be57-11638e45cdbb,388a44d1-8ad7-409a-8a36-bff55f3089b9,,3,3,2,4,FALSE,FALSE,TRUE,0.324032671,0.533054437,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,don't know,no,61 to 70,male,no,3,more than 10 years,neither good nor poor,within walking distance,least once a week
5,6fa3814c-e1f3-4fac-be57-11638e45cdbb,3c5412f6-dce9-4f10-8994-01219aff0e04,,3,2,2,4,FALSE,TRUE,FALSE,0.357746749,0.657008573,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,no,no,51 to 60,female,no,2,more than 10 years,neither good nor poor,within walking distance,least once a week
6,6fa3814c-e1f3-4fac-be57-11638e45cdbb,c6aa17ba-649e-4248-b515-362414e71eab,,5,4,2,4,TRUE,FALSE,FALSE,0.416746385,0.618995971,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,male,no,4,more than 10 years,very good,within walking distance,least once a week
7,6fa3814c-e1f3-4fac-be57-11638e45cdbb,cd53b550-f0de-41d5-b754-db89e9b61f5f,,5,5,5,4,TRUE,FALSE,FALSE,0.482488836,0.731381056,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,21 to 30,male,no,5,more than 10 years,very good,> hour but in scotland,least once a week
8,6fa3814c-e1f3-4fac-be57-11638e45cdbb,01a3ce78-81f8-48f1-8d29-0fffdf265506,,5,3,5,3,TRUE,FALSE,FALSE,0.4234892,0.769393658,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,family,yes,no,31 to 40,female,no,3,6-10 years,very good,> hour but in scotland,about every 2 weeks
9,6fa3814c-e1f3-4fac-be57-11638e45cdbb,18b13f9d-84b3-4997-9b4e-f05043769924,,5,3,2,3,FALSE,FALSE,TRUE,0.34931823,0.78922632,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,family,don't know,no,21 to 30,female,no,3,6-10 years,very good,within walking distance,about every 2 weeks
10,6fa3814c-e1f3-4fac-be57-11638e45cdbb,12873dee-9d6f-4c24-955e-21a21401c7e1,,3,5,1,6,TRUE,FALSE,FALSE,0.560031215,0.698326619,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,NA,parent,yes,yes,older than 80,female,no,5,more than 10 years,neither good nor poor,live together,daily
11,6fa3814c-e1f3-4fac-be57-11638e45cdbb,68e70284-7f1d-4eef-bab3-2db4714f0d4e,TRUE,4,4,3,3,TRUE,FALSE,FALSE,0.602173812,0.766088214,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,41 to 50,female,yes,4,more than 10 years,good,in same city or town,about every 2 weeks
12,6fa3814c-e1f3-4fac-be57-11638e45cdbb,744bde9a-5193-48e8-80ca-f5ad9c70faf3,,4,3,3,1,FALSE,TRUE,FALSE,0.640945002,0.660314017,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,no,no,31 to 40,male,no,3,more than 10 years,good,in same city or town,less than monthly
13,6fa3814c-e1f3-4fac-be57-11638e45cdbb,e013821f-1f21-44ab-bacf-737df9fd27fb,,3,4,2,6,FALSE,FALSE,TRUE,0.661173448,0.531401715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,don't know,don't know,61 to 70,female,no,4,more than 10 years,neither good nor poor,within walking distance,daily
14,6fa3814c-e1f3-4fac-be57-11638e45cdbb,3bddc2af-66a6-4f73-9711-82216ed3c0b5,,4,3,2,6,TRUE,FALSE,FALSE,0.570145439,0.331422374,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,3,more than 10 years,good,within walking distance,daily
15,6fa3814c-e1f3-4fac-be57-11638e45cdbb,9be9b9be-fbb5-47a2-a987-544287b981f8,TRUE,4,3,4,4,FALSE,TRUE,FALSE,0.627459371,0.32811693,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,NA,friend,no,no,older than 80,male,yes,3,6-10 years,good,less than hour away,least once a week
16,6fa3814c-e1f3-4fac-be57-11638e45cdbb,e563b60c-bb8d-4dff-953b-96d764ecc91a,TRUE,3,4,4,4,TRUE,FALSE,FALSE,0.560031215,0.21903729,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,NA,friend,yes,no,71 to 80,female,yes,4,6-10 years,neither good nor poor,less than hour away,least once a week
17,6fa3814c-e1f3-4fac-be57-11638e45cdbb,9dc64dee-2b12-4e83-9b90-07b5dcf75299,TRUE,5,3,4,4,FALSE,TRUE,FALSE,0.647687817,0.21077368,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,friend,no,no,41 to 50,female,yes,3,6-10 years,very good,less than hour away,least once a week
18,6fa3814c-e1f3-4fac-be57-11638e45cdbb,74aab4e3-1188-41ad-b29e-077da2460054,TRUE,5,3,4,4,FALSE,FALSE,TRUE,0.485860244,0.217384568,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,friend,don't know,no,41 to 50,female,yes,3,6-10 years,very good,less than hour away,least once a week
19,6fa3814c-e1f3-4fac-be57-11638e45cdbb,fc5be19d-0220-4ad4-8de4-b7d629f48862,,2,2,3,1,FALSE,FALSE,TRUE,0.281890074,0.25539717,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,don't know,don't know,less than 20,other,no,2,more than 10 years,poor,in same city or town,less than monthly
20,6fa3814c-e1f3-4fac-be57-11638e45cdbb,8752ee9a-480f-4a69-83ff-55606cab343c,,5,4,7,2,TRUE,FALSE,FALSE,0.400732198,0.38265675,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,4,more than 10 years,very good,not in uk,few times a month
21,6fa3814c-e1f3-4fac-be57-11638e45cdbb,b9474e44-4e3c-4254-b5a8-c3c5ff17ab68,,3,2,7,1,FALSE,TRUE,FALSE,0.28863289,0.389267638,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,no,no,61 to 70,male,no,2,more than 10 years,neither good nor poor,not in uk,less than monthly
22,6fa3814c-e1f3-4fac-be57-11638e45cdbb,8b811544-0a0d-445f-b2a1-c918508f2e7e,,5,5,6,2,TRUE,FALSE,FALSE,0.463103242,0.549581655,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,5,more than 10 years,very good,outwith scotland,few times a month
23,6fa3814c-e1f3-4fac-be57-11638e45cdbb,a6439356-18dd-4134-a994-467e1b9e73d7,,5,3,6,1,FALSE,TRUE,FALSE,0.362803861,0.212426402,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,no,no,61 to 70,male,no,3,more than 10 years,very good,outwith scotland,less than monthly
24,6fa3814c-e1f3-4fac-be57-11638e45cdbb,f5d2349d-6022-47b4-b0d7-12ae2bb6ed09,,3,2,2,4,FALSE,FALSE,TRUE,0.699101786,0.4091003,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,neighbour,don't know,no,71 to 80,female,no,2,more than 10 years,neither good nor poor,within walking distance,least once a week
25,6fa3814c-e1f3-4fac-be57-11638e45cdbb,47c5eb33-af36-4a7c-8425-8198123a6425,,3,3,2,6,FALSE,FALSE,TRUE,0.711744565,0.577677926,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,neighbour,don't know,no,71 to 80,male,no,3,more than 10 years,neither good nor poor,within walking distance,daily
1,568c73ed-061c-4edc-81c1-478ebdf52f2e,6b4853ea-9551-4979-b6fc-c7ff5b77f267,,4,4,4,6,TRUE,FALSE,FALSE,0.500188727,0.397531247,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,NA,friend,yes,yes,31 to 40,male,no,4,6-10 years,good,less than hour away,daily
2,568c73ed-061c-4edc-81c1-478ebdf52f2e,42dde7a5-3235-4f3a-801f-60256ee9f574,,2,3,5,3,FALSE,TRUE,FALSE,0.396517938,0.420669352,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,NA,friend,no,no,41 to 50,male,no,3,6-10 years,poor,> hour but in scotland,about every 2 weeks
3,568c73ed-061c-4edc-81c1-478ebdf52f2e,8b1a33c3-1280-4aef-bc91-de038b087f45,,5,4,3,4,TRUE,FALSE,FALSE,0.506088691,0.574372482,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,41 to 50,female,no,4,more than 10 years,very good,in same city or town,least once a week
4,568c73ed-061c-4edc-81c1-478ebdf52f2e,72a84262-dafd-4ce6-b45f-9fd7912c7da2,,5,4,3,4,TRUE,FALSE,FALSE,0.560874067,0.468598285,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,41 to 50,male,no,4,more than 10 years,very good,in same city or town,least once a week
